Date	Q	M_Debit_x	"	P"	M_Debit_y
1930-07-01	0.7004153825539329	1.0	3.0	0.1
1930-07-02	1.5281790164813078	0.31	49.5	0.67
1930-07-03	1.7134128366608603	0.18	0.0	0.14
1930-07-04	1.2908481843762563	0.99	0.0	0.68
1930-07-05	1.0129974541069275	0.92	0.0	0.03
1930-07-06	0.9030148733753184	0.16	0.0	0.05
1930-07-07	0.8277636339273751	0.49	0.0	0.61
1930-07-08	0.775666622001876	0.56	6.0	0.44
1930-07-09	1.5281790164813078	0.69	0.0	0.74
1930-07-10	1.163499933002814	0.47	0.0	0.88
1930-07-11	1.0998258073160927	0.92	3.0	0.27
1930-07-12	2.662736165081067	0.25	0.0	0.47
1930-07-13	1.7481441779445266	0.5	0.0	0.35
1930-07-14	1.4239849926303096	0.38	9.5	0.64
1930-07-15	1.3197909687793112	0.05	0.0	0.96
1930-07-16	1.3892536513466434	0.32	0.0	0.25
1930-07-17	1.0998258073160927	0.62	0.0	0.41
1930-07-18	1.0129974541069275	0.73	0.0	0.05
1930-07-19	0.9319576577783734	0.96	0.0	0.05
1930-07-20	0.9840546697038726	0.68	6.0	0.3
1930-07-21	2.1880745008709637	0.76	11.5	0.64
1930-07-22	1.59764169904864	0.04	0.0	0.45
1930-07-23	1.1924427174058692	0.93	0.0	0.59
1930-07-24	1.0998258073160927	0.73	0.0	0.72
1930-07-25	1.3197909687793112	0.85	22.0	0.47
1930-07-26	1.4239849926303096	0.96	0.0	0.38
1930-07-27	1.2271740586895352	0.5	0.0	0.74
1930-07-28	0.9840546697038726	0.22	0.0	0.55
1930-07-29	0.9030148733753184	0.45	0.0	0.92
1930-07-30	0.8798606458528743	0.9	0.0	0.28
1930-07-31	0.79882084952432	0.46	0.0	0.07
1930-08-01	0.79882084952432	0.1	4.15	0.97
1930-08-02	0.79882084952432	0.76	1.9	0.95
1930-08-03	1.2271740586895352	0.42	0.0	0.15
1930-08-04	1.0419402385099827	0.91	0.0	0.02
1930-08-05	0.8277636339273751	0.67	0.0	0.57
1930-08-06	0.7235696100763768	0.54	0.0	0.0
1930-08-07	0.775666622001876	0.32	3.5	0.6
1930-08-08	0.775666622001876	0.47	0.4	0.68
1930-08-09	0.9319576577783734	0.08	0.0	0.62
1930-08-10	0.8277636339273751	0.75	0.0	0.08
1930-08-11	0.775666622001876	0.36	0.0	0.68
1930-08-12	0.775666622001876	0.87	0.0	0.67
1930-08-13	0.6483183706284337	0.02	21.9	0.45
1930-08-14	1.4355621063915316	0.16	0.7	0.82
1930-08-15	0.9319576577783734	0.38	0.0	0.57
1930-08-16	1.7134128366608603	0.39	0.0	0.43
1930-08-17	1.2561168430925902	0.75	0.0	0.11
1930-08-18	1.0708830229130377	0.23	11.35	0.46
1930-08-19	1.0419402385099827	0.46	0.0	0.87
1930-08-20	1.0998258073160927	0.93	0.0	0.39
1930-08-21	0.8277636339273751	0.79	11.0	0.98
1930-08-22	0.7235696100763768	0.05	0.0	0.92
1930-08-23	0.775666622001876	0.26	0.0	0.26
1930-08-24	1.3082138550180893	0.9	0.0	0.49
1930-08-25	0.6714725981508778	0.33	20.85	0.03
1930-08-26	0.8798606458528743	0.89	0.0	0.46
1930-08-27	0.9030148733753184	0.38	0.0	0.8
1930-08-28	0.9319576577783734	0.3	16.75	0.57
1930-08-29	0.9551118853008175	0.53	0.0	0.84
1930-08-30	1.3197909687793112	0.74	0.0	0.37
1930-08-31	1.163499933002814	0.16	0.0	0.07
1930-09-01	1.4934476751976418	0.18	1.6	0.22
1930-09-02	0.8509178614498192	0.85	0.0	0.17
1930-09-03	0.7235696100763768	0.55	1.3	0.66
1930-09-04	0.6483183706284337	0.42	2.0	0.14
1930-09-05	0.6020099155835456	0.19	0.0	0.35
1930-09-06	0.6541069275090446	0.41	0.0	0.01
1930-09-07	0.8509178614498192	0.3	0.0	0.51
1930-09-08	0.6714725981508778	0.47	0.0	0.43
1930-09-09	0.6714725981508778	0.67	0.0	0.13
1930-09-10	0.6020099155835456	0.09	0.0	0.18
1930-09-11	0.8277636339273751	0.28	24.5	0.46
1930-09-12	1.2561168430925902	0.69	0.0	0.45
1930-09-13	0.8798606458528743	0.89	0.0	0.82
1930-09-14	0.6483183706284337	0.47	0.0	0.4
1930-09-15	0.6714725981508778	0.14	0.0	0.26
1930-09-16	0.5904328018223235	0.38	0.0	0.73
1930-09-17	0.8740720889722633	0.71	0.0	0.79
1930-09-18	1.151922819241592	0.61	0.0	0.09
1930-09-19	0.6483183706284337	0.66	20.0	0.22
1930-09-20	0.5325472330162133	0.88	0.0	0.94
1930-09-21	0.7004153825539329	0.31	0.0	0.65
1930-09-22	0.5209701192549914	0.95	0.0	0.3
1930-09-23	0.5904328018223235	0.35	0.0	0.81
1930-09-24	0.5209701192549914	0.92	0.0	0.53
1930-09-25	0.47697708696234764	0.22	0.0	0.75
1930-09-26	0.4376149001741927	0.22	0.0	0.01
1930-09-27	0.39130644512930457	0.22	0.0	0.86
1930-09-28	0.4376149001741927	0.27	5.1	0.26
1930-09-29	0.47697708696234764	0.3	5.0	0.26
1930-09-30	0.4376149001741927	0.74	0.0	0.02
1930-10-01	0.39130644512930457	0.17	2.5	0.83
1930-10-02	0.4283532091652151	0.02	1.5	0.49
1930-10-03	0.2940586895350395	0.96	0.0	0.39
1930-10-04	0.2720621733887177	0.56	0.0	0.48
1930-10-05	0.2720621733887177	0.74	0.0	0.0
1930-10-06	0.26511590513198446	0.38	0.0	0.16
1930-10-07	0.26511590513198446	0.44	30.55	0.99
1930-10-08	0.5325472330162133	0.79	12.0	0.94
1930-10-09	1.2908481843762563	0.21	0.0	0.45
1930-10-10	0.9319576577783734	0.47	4.5	0.1
1930-10-11	1.2561168430925902	0.92	14.0	0.71
1930-10-12	1.0998258073160927	0.73	11.0	0.55
1930-10-13	0.9030148733753184	0.4	34.5	0.57
1930-10-14	0.9609004421814284	0.5	0.0	0.87
1930-10-15	0.7525123944794319	0.46	0.0	0.01
1930-10-16	0.775666622001876	0.74	7.7	0.27
1930-10-17	0.8277636339273751	0.89	0.0	0.81
1930-10-18	0.7004153825539329	0.82	0.0	0.79
1930-10-19	0.6020099155835456	0.2	6.0	0.46
1930-10-20	0.46539997320112564	0.55	0.0	0.48
1930-10-21	0.4283532091652151	0.67	0.0	0.23
1930-10-22	0.39130644512930457	0.31	0.0	0.5
1930-10-23	0.3542596810933941	0.1	0.0	0.51
1930-10-24	0.31952833980972806	0.02	0.0	0.77
1930-10-25	0.3449979900844165	0.74	0.0	0.67
1930-10-26	1.0708830229130377	0.93	1.65	0.2
1930-10-27	0.5788556880611014	0.14	0.5	0.2
1930-10-28	1.0419402385099827	0.55	1.0	0.71
1930-10-29	1.4239849926303096	0.06	0.0	0.43
1930-10-30	0.9319576577783734	0.22	0.0	0.67
1930-10-31	0.7235696100763768	0.03	0.0	0.04
1930-11-01	0.5557014605386574	0.45	0.0	0.38
1930-11-02	0.45613828219214797	0.1	0.0	0.59
1930-11-03	0.4283532091652151	0.45	0.0	0.35
1930-11-04	0.39130644512930457	0.48	0.0	0.41
1930-11-05	0.3542596810933941	0.96	0.0	0.47
1930-11-06	0.38204475412032696	0.5	0.0	0.23
1930-11-07	0.5093930054937693	0.27	0.0	0.54
1930-11-08	0.4098298271472598	0.8	0.0	0.48
1930-11-09	0.3542596810933941	0.4	0.6	0.06
1930-11-10	0.36352137210237173	0.94	10.75	0.72
1930-11-11	0.5788556880611014	0.03	0.0	0.96
1930-11-12	0.79882084952432	0.17	0.0	0.66
1930-11-13	0.6483183706284337	0.23	0.0	0.72
1930-11-14	0.48623877797132525	0.07	0.0	0.46
1930-11-15	0.4098298271472598	0.93	0.0	0.84
1930-11-16	0.36352137210237173	0.39	0.0	0.57
1930-11-17	0.3542596810933941	0.69	0.0	0.01
1930-11-18	0.36352137210237173	0.41	0.0	0.49
1930-11-19	0.3449979900844165	0.48	0.0	0.53
1930-11-20	0.3357362990754389	0.88	0.0	0.98
1930-11-21	0.3542596810933941	0.49	0.0	0.22
1930-11-22	0.3727830631113494	0.06	0.0	0.68
1930-11-23	0.3357362990754389	0.79	0.0	0.1
1930-11-24	0.30332038054401717	0.75	0.0	0.45
1930-11-25	0.3357362990754389	0.67	4.2	0.09
1930-11-26	0.41909151815623746	0.48	12.35	0.34
1930-11-27	0.6135870293447676	0.84	4.5	0.23
1930-11-28	1.2561168430925902	0.15	0.0	0.18
1930-11-29	1.2271740586895352	0.59	0.0	0.23
1930-11-30	0.7004153825539329	0.36	0.0	0.63
1930-12-01	0.5325472330162133	0.25	0.0	0.49
1930-12-02	0.44687659118317036	0.11	0.0	0.87
1930-12-03	0.4376149001741927	0.23	0.0	0.98
1930-12-04	0.38204475412032696	0.19	0.0	0.99
1930-12-05	0.3727830631113494	0.36	0.0	0.44
1930-12-06	0.4098298271472598	0.21	0.0	0.07
1930-12-07	0.36352137210237173	0.97	0.0	0.84
1930-12-08	0.3357362990754389	0.19	0.0	0.28
1930-12-09	0.3357362990754389	0.55	0.0	0.76
1930-12-10	0.3357362990754389	0.77	0.0	0.13
1930-12-11	0.3357362990754389	0.42	0.0	0.32
1930-12-12	0.3357362990754389	0.2	0.0	0.56
1930-12-13	0.3357362990754389	0.24	0.0	0.55
1930-12-14	0.31952833980972806	0.04	0.0	0.94
1930-12-15	0.31026664880075044	0.14	0.0	0.79
1930-12-16	0.30332038054401717	0.8	0.0	0.93
1930-12-17	0.30332038054401717	0.29	0.0	0.87
1930-12-18	0.2940586895350395	0.3	0.0	0.6
1930-12-19	0.28711242127830633	0.57	0.0	0.54
1930-12-20	0.28711242127830633	0.11	0.0	0.68
1930-12-21	0.28711242127830633	0.7	0.0	0.89
1930-12-22	0.2790084416454509	0.82	0.0	0.55
1930-12-23	0.2720621733887177	0.38	0.0	0.09
1930-12-24	0.2720621733887177	0.68	0.0	0.65
1930-12-25	0.2720621733887177	0.66	0.0	0.55
1930-12-26	0.2720621733887177	0.87	0.0	0.29
1930-12-27	0.2720621733887177	0.39	0.0	0.63
1930-12-28	0.2720621733887177	0.83	0.0	0.38
1930-12-29	0.2720621733887177	0.24	0.0	0.24
1930-12-30	0.2720621733887177	0.33	0.0	0.17
1930-12-31	0.26511590513198446	0.34	0.0	0.62
1931-01-01	0.2581696368752513	0.52	0.0	0.49
1931-01-02	0.2419616776095404	0.16	0.0	0.59
1931-01-03	0.233857697976685	0.97	0.0	0.09
1931-01-04	0.2269114297199518	0.45	0.0	0.64
1931-01-05	0.21996516146321857	0.25	0.0	0.93
1931-01-06	0.21996516146321857	0.32	0.0	0.09
1931-01-07	0.21301889320648532	0.24	0.0	0.37
1931-01-08	0.21301889320648532	0.63	0.0	0.24
1931-01-09	0.20607262494975212	0.33	0.5	0.05
1931-01-10	0.20607262494975212	0.28	0.0	0.24
1931-01-11	0.21301889320648532	0.76	0.0	0.28
1931-01-12	0.21996516146321857	0.6	0.0	0.27
1931-01-13	0.21996516146321857	0.66	0.0	0.86
1931-01-14	0.21301889320648532	0.87	0.0	0.75
1931-01-15	0.20607262494975212	0.47	0.0	0.88
1931-01-16	0.20028406806914112	0.89	0.0	0.55
1931-01-17	0.20028406806914112	0.41	0.0	0.57
1931-01-18	0.20028406806914112	0.2	0.0	0.23
1931-01-19	0.2269114297199518	1.0	0.0	0.74
1931-01-20	0.21996516146321857	0.3	0.0	0.44
1931-01-21	0.20028406806914112	0.91	0.0	0.63
1931-01-22	0.20028406806914112	0.7	0.0	0.96
1931-01-23	0.20028406806914112	0.87	0.0	0.52
1931-01-24	0.2581696368752513	0.83	0.0	0.11
1931-01-25	0.6714725981508778	0.55	6.15	0.96
1931-01-26	0.6714725981508778	0.52	0.0	0.58
1931-01-27	1.3197909687793112	0.68	0.0	0.37
1931-01-28	0.7235696100763768	0.56	0.0	0.1
1931-01-29	0.48623877797132525	0.3	0.5	0.01
1931-01-30	0.4098298271472598	0.39	0.0	0.58
1931-01-31	0.39130644512930457	0.38	0.0	0.41
1931-02-01	0.3727830631113494	0.89	0.0	0.7
1931-02-02	0.3542596810933941	0.42	2.0	0.61
1931-02-03	0.3357362990754389	0.28	4.0	0.62
1931-02-04	0.31026664880075044	0.58	5.5	0.32
1931-02-05	0.2940586895350395	0.02	1.0	0.82
1931-02-06	0.30332038054401717	0.84	0.0	0.25
1931-02-07	0.2790084416454509	0.34	0.0	0.53
1931-02-08	0.26511590513198446	0.82	0.0	0.65
1931-02-09	0.2790084416454509	0.95	0.0	0.61
1931-02-10	0.2581696368752513	0.09	0.0	0.0
1931-02-11	0.2581696368752513	0.15	0.0	0.42
1931-02-12	0.2790084416454509	0.46	0.0	0.4
1931-02-13	0.3449979900844165	0.31	0.0	0.96
1931-02-14	0.7004153825539329	0.32	0.0	0.83
1931-02-15	0.6483183706284337	0.75	1.5	0.82
1931-02-16	0.44687659118317036	0.9	0.0	0.46
1931-02-17	0.5788556880611014	0.94	0.0	0.58
1931-02-18	0.5093930054937693	0.9	0.0	0.89
1931-02-19	0.39130644512930457	0.45	0.0	0.31
1931-02-20	0.3357362990754389	0.23	0.0	0.05
1931-02-21	0.30332038054401717	0.68	6.7	0.6
1931-02-22	0.2940586895350395	0.46	0.0	0.67
1931-02-23	0.2940586895350395	0.51	0.0	0.8
1931-02-24	0.3357362990754389	0.96	0.0	0.86
1931-02-25	0.28711242127830633	0.19	0.0	0.33
1931-02-26	0.2720621733887177	0.12	0.0	0.18
1931-02-27	0.2581696368752513	0.04	0.0	0.69
1931-02-28	0.2419616776095404	0.25	0.0	0.5
1931-03-01	0.233857697976685	0.86	0.0	0.48
1931-03-02	0.233857697976685	0.68	0.0	0.91
1931-03-03	0.2269114297199518	0.18	0.0	0.16
1931-03-04	0.21301889320648532	0.54	0.5	0.39
1931-03-05	0.21301889320648532	0.17	0.0	0.89
1931-03-06	0.20607262494975212	0.31	0.0	0.34
1931-03-07	0.20028406806914112	0.34	0.0	0.91
1931-03-08	0.20028406806914112	0.66	0.0	0.05
1931-03-09	0.19449551118853012	0.74	0.0	0.43
1931-03-10	0.1887069543079191	0.67	0.0	0.02
1931-03-11	0.1887069543079191	0.79	0.0	0.78
1931-03-12	0.1887069543079191	0.81	7.5	0.65
1931-03-13	0.20607262494975212	0.87	67.35	0.85
1931-03-14	1.4587163339139757	0.75	0.0	0.98
1931-03-15	1.1924427174058692	0.19	0.0	0.61
1931-03-16	0.6714725981508778	0.01	0.0	0.41
1931-03-17	0.44687659118317036	0.61	0.0	0.87
1931-03-18	0.3727830631113494	0.53	0.0	0.02
1931-03-19	0.3357362990754389	0.2	0.0	0.34
1931-03-20	0.31952833980972806	0.82	0.0	0.28
1931-03-21	0.2940586895350395	0.68	0.0	0.53
1931-03-22	0.2720621733887177	0.4	4.0	0.88
1931-03-23	0.2581696368752513	0.01	12.5	0.17
1931-03-24	0.2500656572423959	0.09	0.0	0.17
1931-03-25	0.2419616776095404	0.02	0.0	0.6
1931-03-26	0.233857697976685	0.92	0.0	0.8
1931-03-27	0.2269114297199518	0.08	0.0	0.34
1931-03-28	0.21301889320648532	0.24	0.0	0.24
1931-03-29	0.20607262494975212	0.24	0.0	0.35
1931-03-30	0.20028406806914112	0.64	0.0	0.67
1931-03-31	0.19449551118853012	0.23	0.0	0.88
1931-04-01	0.1887069543079191	0.22	0.0	0.05
1931-04-02	0.1887069543079191	0.01	0.0	0.72
1931-04-03	0.2500656572423959	0.98	0.0	0.55
1931-04-04	0.2419616776095404	0.83	0.0	0.47
1931-04-05	0.21301889320648532	0.09	0.0	1.0
1931-04-06	0.19449551118853012	0.14	2.0	0.07
1931-04-07	0.17712984054669706	0.48	0.0	0.88
1931-04-08	0.233857697976685	0.56	16.1	0.74
1931-04-09	0.47697708696234764	0.66	4.0	0.91
1931-04-10	1.0129974541069275	0.17	0.0	0.06
1931-04-11	0.8509178614498192	0.67	0.0	0.23
1931-04-12	0.6251641431059896	0.35	0.0	0.16
1931-04-13	0.6251641431059896	0.66	0.0	0.41
1931-04-14	0.45613828219214797	0.56	13.65	0.4
1931-04-15	0.6483183706284337	0.71	11.0	0.2
1931-04-16	0.6483183706284337	0.96	0.0	0.89
1931-04-17	0.6483183706284337	0.84	0.5	0.32
1931-04-18	0.5093930054937693	0.83	0.0	0.17
1931-04-19	0.6251641431059896	0.44	68.35	0.7
1931-04-20	1.3545223100629775	0.73	24.1	0.72
1931-04-21	2.662736165081067	0.57	0.0	0.13
1931-04-22	1.7134128366608603	0.12	0.0	0.23
1931-04-23	1.0419402385099827	0.4	0.0	0.37
1931-04-24	0.7525123944794319	0.15	0.0	0.29
1931-04-25	1.0998258073160927	1.0	29.5	0.07
1931-04-26	1.4934476751976418	0.68	15.7	0.83
1931-04-27	1.7134128366608603	0.83	5.6	0.56
1931-04-28	1.956532225646523	0.87	0.5	0.55
1931-04-29	2.662736165081067	0.09	3.5	0.6
1931-04-30	3.982527133860378	0.87	0.0	0.62
1931-05-01	3.82044754120327	0.81	23.1	0.98
1931-05-02	7.756666220018761	0.16	0.0	0.46
1931-05-03	4.144606726517487	0.51	0.0	0.7
1931-05-04	4.6771539595337	0.76	24.55	0.66
1931-05-05	11.924427174058689	0.9	1.0	0.24
1931-05-06	9.493233284202063	0.21	0.0	0.5
1931-05-07	3.982527133860378	0.57	0.0	0.66
1931-05-08	6.077984724641565	0.88	0.0	1.0
1931-05-09	3.982527133860378	0.78	0.0	0.35
1931-05-10	2.4775023449015143	0.59	1.5	0.64
1931-05-11	2.1649202733485193	0.19	1.0	0.98
1931-05-12	2.4775023449015143	0.48	0.0	0.95
1931-05-13	2.662736165081067	0.61	0.0	0.5
1931-05-14	2.709044620125955	0.38	0.0	0.79
1931-05-15	2.0723033632587433	0.28	0.0	0.82
1931-05-16	1.7944526329894144	0.2	0.0	0.63
1931-05-17	1.8291839742730807	0.89	0.0	1.0
1931-05-18	2.3848854348117383	0.69	0.0	0.5
1931-05-19	2.8016615302157315	0.78	0.0	0.19
1931-05-20	2.3848854348117383	0.77	0.0	0.26
1931-05-21	2.570119254991291	0.22	0.0	0.15
1931-05-22	2.9174326678279514	0.89	0.0	0.18
1931-05-23	3.380517218276833	0.35	1.0	0.14
1931-05-24	4.306686319174595	0.28	28.0	0.35
1931-05-25	6.541069275090446	0.45	4.0	0.94
1931-05-26	9.203805440171513	0.96	26.2	0.87
1931-05-27	11.577113761222028	0.41	1.25	0.48
1931-05-28	7.756666220018761	0.75	12.25	0.79
1931-05-29	6.077984724641565	0.95	19.0	0.85
1931-05-30	7.4672383759882095	0.18	16.5	0.91
1931-05-31	4.862387779713252	0.04	6.5	0.38
1931-06-01	3.6583679485461613	0.74	23.6	0.15
1931-06-02	3.82044754120327	0.31	0.0	0.08
1931-06-03	3.380517218276833	0.29	0.0	0.33
1931-06-04	3.519442583411497	0.18	0.0	0.03
1931-06-05	3.519442583411497	0.05	17.35	0.74
1931-06-06	4.144606726517487	0.63	0.0	0.43
1931-06-07	5.047621599892805	0.42	54.95	0.26
1931-06-08	13.313680825405333	0.89	28.0	0.08
1931-06-09	11.229800348385368	0.41	0.0	0.32
1931-06-10	5.232855420072357	0.96	0.0	0.95
1931-06-11	4.306686319174595	0.07	19.35	0.08
1931-06-12	4.862387779713252	0.59	12.5	0.93
1931-06-13	3.519442583411497	0.26	4.0	0.69
1931-06-14	3.519442583411497	0.59	17.2	0.12
1931-06-15	3.82044754120327	0.1	0.0	0.5
1931-06-16	2.570119254991291	0.89	0.0	0.93
1931-06-17	2.245960069677074	0.69	1.75	0.1
1931-06-18	2.0375720219750773	0.96	0.0	0.2
1931-06-19	2.245960069677074	0.47	0.0	0.81
1931-06-20	1.910223770601635	0.61	0.0	0.74
1931-06-21	2.33857697976685	0.05	4.5	0.49
1931-06-22	2.6164277100361786	0.13	7.5	0.37
1931-06-23	4.862387779713252	0.63	6.35	0.4
1931-06-24	4.6771539595337	0.93	54.0	0.47
1931-06-25	3.241591853142168	0.54	0.0	0.5
1931-06-26	3.241591853142168	0.73	6.5	0.36
1931-06-27	3.380517218276833	0.69	31.5	0.87
1931-06-28	3.380517218276833	0.09	33.85	0.23
1931-06-29	4.306686319174595	0.93	14.0	0.54
1931-06-30	9.203805440171513	0.46	0.0	0.69
1931-07-01	6.7726115503148865	0.6	59.5	0.47
1931-07-02	8.335521908079862	0.03	7.5	0.29
1931-07-03	3.6583679485461613	0.82	0.0	0.34
1931-07-04	2.9174326678279514	0.97	0.0	0.38
1931-07-05	2.709044620125955	0.65	30.0	0.02
1931-07-06	3.380517218276833	0.78	1.0	0.77
1931-07-07	5.232855420072357	0.73	0.0	0.0
1931-07-08	3.982527133860378	0.22	0.0	0.2
1931-07-09	3.6583679485461613	0.98	0.0	0.18
1931-07-10	2.431193889856626	0.71	2.0	0.17
1931-07-11	2.431193889856626	0.43	0.0	0.28
1931-07-12	2.0723033632587433	0.8	0.0	0.82
1931-07-13	2.0375720219750773	0.56	0.0	0.45
1931-07-14	2.1186118183036315	0.82	4.0	0.75
1931-07-15	2.292268524721962	0.16	2.5	0.82
1931-07-16	2.4775023449015143	0.47	2.0	0.74
1931-07-17	2.1649202733485193	0.04	52.0	0.37
1931-07-18	2.1186118183036315	0.41	0.0	0.13
1931-07-19	1.991263566930189	0.21	0.0	0.91
1931-07-20	1.6439501540935282	0.59	0.0	0.73
1931-07-21	1.4587163339139757	0.89	4.0	0.95
1931-07-22	1.7134128366608603	0.82	0.0	0.75
1931-07-23	1.3892536513466434	0.14	0.0	0.61
1931-07-24	1.2561168430925902	0.04	0.0	0.36
1931-07-25	1.163499933002814	0.38	0.0	0.4
1931-07-26	1.134557148599759	0.46	0.0	0.62
1931-07-27	1.2908481843762563	0.37	0.0	0.59
1931-07-28	1.0129974541069275	0.62	0.0	0.49
1931-07-29	1.3545223100629775	0.55	54.0	0.16
1931-07-30	1.163499933002814	0.38	0.0	0.01
1931-07-31	1.4587163339139757	0.33	0.0	0.68
1931-08-01	1.1924427174058692	0.16	0.0	0.22
1931-08-02	1.0129974541069275	0.92	0.0	0.73
1931-08-03	0.9840546697038726	0.24	0.0	0.04
1931-08-04	0.9609004421814284	0.38	2.0	0.48
1931-08-05	1.1924427174058692	0.57	2.0	0.54
1931-08-06	1.1924427174058692	0.51	0.0	0.3
1931-08-07	1.0998258073160927	0.13	0.0	0.59
1931-08-08	0.9609004421814284	0.65	0.0	0.19
1931-08-09	0.8798606458528743	0.37	0.0	0.85
1931-08-10	0.8277636339273751	0.15	0.0	0.7
1931-08-11	0.79882084952432	0.87	0.0	0.76
1931-08-12	0.8277636339273751	0.45	0.1	0.09
1931-08-13	0.775666622001876	0.71	0.0	0.55
1931-08-14	0.775666622001876	0.16	0.0	0.37
1931-08-15	0.9609004421814284	0.75	0.0	0.97
1931-08-16	2.2112287283934076	0.92	27.0	0.91
1931-08-17	1.991263566930189	0.82	0.0	0.33
1931-08-18	0.9840546697038726	0.36	48.0	0.96
1931-08-19	0.9319576577783734	1.0	0.0	0.9
1931-08-20	0.9840546697038726	0.26	0.0	0.82
1931-08-21	0.8509178614498192	0.66	0.0	0.61
1931-08-22	0.8509178614498192	0.51	0.0	0.54
1931-08-23	0.775666622001876	0.22	0.0	0.07
1931-08-24	0.8277636339273751	0.3	0.0	0.03
1931-08-25	0.775666622001876	0.53	0.0	0.81
1931-08-26	0.79882084952432	0.86	0.0	0.82
1931-08-27	0.7004153825539329	0.33	3.0	0.23
1931-08-28	0.6714725981508778	0.11	0.0	0.04
1931-08-29	0.6367412568672116	0.68	0.0	0.79
1931-08-30	0.5904328018223235	0.87	0.0	0.9
1931-08-31	0.5904328018223235	0.3	0.0	0.17
1931-09-01	1.2561168430925902	0.88	2.0	0.92
1931-09-02	1.7134128366608603	0.03	3.0	0.66
1931-09-03	1.4239849926303096	0.45	1.0	0.62
1931-09-04	2.570119254991291	0.96	28.0	0.62
1931-09-05	1.2908481843762563	0.02	2.75	0.01
1931-09-06	1.2561168430925902	0.18	0.0	0.66
1931-09-07	1.0998258073160927	0.51	0.0	0.56
1931-09-08	0.8798606458528743	0.28	9.25	0.69
1931-09-09	0.79882084952432	0.64	0.0	0.74
1931-09-10	0.7525123944794319	1.0	0.0	0.92
1931-09-11	0.7004153825539329	0.63	4.0	0.7
1931-09-12	1.0998258073160927	0.2	11.25	0.52
1931-09-13	1.0708830229130377	1.0	17.5	0.96
1931-09-14	1.4239849926303096	0.32	0.0	0.08
1931-09-15	1.0998258073160927	0.03	0.0	0.38
1931-09-16	0.8509178614498192	0.96	0.0	0.51
1931-09-17	0.79882084952432	0.57	0.0	0.13
1931-09-18	1.3197909687793112	0.83	0.0	0.63
1931-09-19	1.875492429317969	0.1	8.0	0.72
1931-09-20	4.306686319174595	0.83	3.0	0.58
1931-09-21	2.431193889856626	0.82	11.5	0.17
1931-09-22	1.910223770601635	0.21	0.0	0.62
1931-09-23	1.4239849926303096	0.67	0.0	0.46
1931-09-24	1.3197909687793112	0.96	0.0	0.43
1931-09-25	1.4587163339139757	0.17	17.0	0.46
1931-09-26	2.0375720219750773	0.17	38.0	0.3
1931-09-27	1.910223770601635	0.71	9.0	0.83
1931-09-28	1.3545223100629775	0.33	0.0	0.32
1931-09-29	3.0332038054401718	0.4	2.05	0.28
1931-09-30	1.59764169904864	0.38	0.0	0.55
1931-10-01	1.2271740586895352	0.11	0.0	0.46
1931-10-02	1.0998258073160927	0.54	7.0	0.36
1931-10-03	2.2112287283934076	0.01	0.0	0.93
1931-10-04	2.1186118183036315	0.11	26.6	0.7
1931-10-05	1.910223770601635	0.8	0.0	0.29
1931-10-06	1.991263566930189	0.42	5.5	0.4
1931-10-07	2.0375720219750773	0.1	1.0	0.9
1931-10-08	2.1649202733485193	0.59	0.0	0.83
1931-10-09	1.59764169904864	0.87	2.0	0.53
1931-10-10	1.4934476751976418	0.32	5.0	0.53
1931-10-11	2.431193889856626	0.36	25.0	0.56
1931-10-12	2.3848854348117383	0.86	5.0	0.7
1931-10-13	2.0375720219750773	0.56	7.5	0.67
1931-10-14	3.519442583411497	0.55	2.6	0.8
1931-10-15	1.875492429317969	0.13	0.0	0.79
1931-10-16	1.4934476751976418	0.51	12.8	0.5
1931-10-17	1.6439501540935282	0.81	0.5	0.02
1931-10-18	1.4587163339139757	0.07	0.0	0.86
1931-10-19	1.3545223100629775	0.33	0.0	0.01
1931-10-20	1.134557148599759	0.38	0.0	0.24
1931-10-21	1.2561168430925902	0.55	1.0	0.61
1931-10-22	1.59764169904864	0.63	38.7	0.69
1931-10-23	1.956532225646523	0.09	0.0	0.51
1931-10-24	1.7134128366608603	0.25	0.0	0.95
1931-10-25	1.7134128366608603	0.98	0.0	0.78
1931-10-26	1.6439501540935282	0.31	0.0	0.55
1931-10-27	1.4934476751976418	0.62	1.5	0.38
1931-10-28	1.6439501540935282	0.43	1.1	0.22
1931-10-29	1.6439501540935282	0.89	5.6	0.84
1931-10-30	1.3197909687793112	0.32	0.0	0.1
1931-10-31	1.163499933002814	0.36	0.0	0.62
1931-11-01	1.7134128366608603	0.38	18.5	0.47
1931-11-02	2.292268524721962	0.79	16.4	0.81
1931-11-03	3.0332038054401718	0.31	11.1	0.67
1931-11-04	2.662736165081067	0.6	16.5	0.85
1931-11-05	1.875492429317969	0.13	14.1	0.61
1931-11-06	1.7134128366608603	0.52	33.8	0.24
1931-11-07	1.8291839742730807	0.26	2.0	0.33
1931-11-08	2.755353075170843	0.53	6.25	0.5
1931-11-09	1.7134128366608603	0.83	5.05	0.79
1931-11-10	1.7134128366608603	0.6	0.0	0.98
1931-11-11	1.8291839742730807	0.59	0.0	0.36
1931-11-12	1.6786814953771942	0.57	0.0	0.92
1931-11-13	1.6439501540935282	0.29	0.0	0.73
1931-11-14	1.4587163339139757	0.88	0.0	0.7
1931-11-15	1.2908481843762563	0.88	0.0	0.37
